longitude,latitude,cnt
-73.978,40.781,"4	"
-73.978,40.782,"15	"
-73.978,40.783,"602	"
-73.978,40.784,"524	"
-73.978,40.785,"23	"
-73.978,40.786,"570	"
-73.978,40.787,"687	"
-73.978,40.788,"230	"
-73.978,40.789,"466	"
-73.978,40.79,"11	"
-73.978,40.791,"5	"
-73.978,40.792,"5	"
-73.978,40.794,"3	"
-73.978,40.795,"1	"
-73.978,40.896,"1	"
-73.979,40.608,"1	"
-73.979,40.64,"1	"
-73.979,40.641,"1	"
-73.979,40.642,"1	"
-73.979,40.643,"4	"
-73.979,40.645,"1	"
-73.979,40.656,"2	"
-73.979,40.661,"4	"
-73.979,40.662,"1	"
-73.979,40.663,"2	"
-73.979,40.666,"2	"
-73.979,40.668,"1	"
-73.979,40.67,"8	"
-73.979,40.673,"1	"
-73.979,40.674,"1	"
-73.979,40.676,"1	"
-73.979,40.678,"15	"
-73.979,40.679,"17	"
-73.979,40.68,"1	"
-73.979,40.681,"1	"
-73.979,40.683,"37	"
-73.979,40.684,"33	"
-73.979,40.685,"29	"
-73.979,40.686,"8	"
-73.979,40.687,"26	"
-73.979,40.688,"11	"
-73.979,40.69,"3	"
-73.979,40.693,"2	"
-73.979,40.694,"6	"
-73.979,40.714,"15	"
-73.979,40.715,"2	"
-73.979,40.716,"4	"
-73.979,40.717,"1	"
-73.979,40.719,"12	"
-73.979,40.72,"175	"
-73.979,40.721,"1	"
-73.979,40.722,"5	"
-73.979,40.723,"40	"
-73.979,40.724,"407	"
-73.979,40.725,"47	"
-73.979,40.726,"9	"
-73.979,40.727,"58	"
-73.979,40.728,"162	"
-73.979,40.729,"63	"
-73.979,40.73,"114	"
-73.979,40.731,"29	"
-73.979,40.732,"1	"
-73.979,40.733,"9	"
-73.979,40.734,"19	"
-73.979,40.735,"93	"
-73.979,40.736,"444	"
-73.979,40.737,"538	"
-73.979,40.738,"5	"
-73.979,40.739,"23	"
-73.979,40.74,"445	"
-73.979,40.741,"683	"
-73.979,40.742,"52	"
-73.979,40.743,"51	"
-73.979,40.744,"571	"
-73.979,40.745,"883	"
-73.979,40.746,"260	"
-73.979,40.747,"409	"
-73.979,40.748,"368	"
-73.979,40.749,"200	"
-73.979,40.75,"802	"
-73.979,40.751,"492	"
-73.979,40.752,"597	"
-73.979,40.753,"995	"
-73.979,40.754,"404	"
-73.979,40.755,"347	"
-73.979,40.756,"744	"
-73.979,40.757,"352	"
-73.979,40.758,"269	"
-73.979,40.759,"363	"
-73.979,40.76,"255	"
-73.979,40.761,"500	"
-73.979,40.762,"1819	"
-73.979,40.763,"932	"
-73.979,40.764,"580	"
-73.979,40.765,"524	"
-73.979,40.766,"264	"
-73.979,40.767,"618	"
-73.979,40.768,"13	"
-73.979,40.769,"4	"
-73.979,40.77,"2	"
-73.979,40.771,"55	"
-73.979,40.772,"390	"
-73.979,40.773,"194	"
-73.979,40.774,"31	"
-73.979,40.775,"5	"
-73.979,40.776,"65	"
-73.979,40.777,"943	"
-73.979,40.778,"383	"
-73.979,40.779,"15	"
-73.979,40.78,"6	"
-73.979,40.781,"39	"
-73.979,40.782,"508	"
-73.979,40.783,"433	"
-73.979,40.784,"169	"
-73.979,40.785,"811	"
-73.979,40.786,"332	"
-73.979,40.787,"316	"
-73.979,40.788,"258	"
-73.979,40.789,"35	"
-73.979,40.79,"31	"
-73.979,40.791,"7	"
-73.979,40.792,"1	"
-73.979,40.806,"1	"
-73.979,40.841,"1	"
-73.98,40.303,"1	"
-73.98,40.599,"1	"
-73.98,40.64,"1	"
-73.98,40.643,"4	"
-73.98,40.645,"1	"
-73.98,40.646,"1	"
-73.98,40.65,"1	"
-73.98,40.654,"1	"
-73.98,40.659,"1	"
-73.98,40.66,"2	"
-73.98,40.661,"10	"
-73.98,40.664,"2	"
-73.98,40.665,"1	"
-73.98,40.666,"1	"
-73.98,40.668,"2	"
-73.98,40.669,"8	"
-73.98,40.673,"1	"
-73.98,40.674,"1	"
-73.98,40.675,"1	"
-73.98,40.676,"17	"
-73.98,40.677,"27	"
-73.98,40.678,"8	"
-73.98,40.68,"1	"
-73.98,40.681,"9	"
-73.98,40.682,"67	"
-73.98,40.683,"12	"
-73.98,40.685,"13	"
-73.98,40.686,"8	"
-73.98,40.687,"16	"
-73.98,40.688,"28	"
-73.98,40.689,"8	"
-73.98,40.69,"19	"
-73.98,40.693,"2	"
-73.98,40.694,"8	"
-73.98,40.696,"1	"
-73.98,40.698,"3	"
-73.98,40.699,"3	"
-73.98,40.705,"1	"
-73.98,40.713,"1	"
-73.98,40.714,"21	"
-73.98,40.715,"1	"
-73.98,40.716,"8	"
-73.98,40.717,"5	"
-73.98,40.718,"14	"
-73.98,40.72,"29	"
-73.98,40.721,"22	"
-73.98,40.722,"128	"
-73.98,40.723,"93	"
-73.98,40.724,"12	"
-73.98,40.725,"17	"
-73.98,40.726,"70	"
-73.98,40.727,"415	"
-73.98,40.728,"49	"
-73.98,40.729,"21	"
-73.98,40.73,"238	"
-73.98,40.731,"127	"
-73.98,40.732,"61	"
-73.98,40.733,"93	"
-73.98,40.734,"179	"
-73.98,40.735,"632	"
-73.98,40.736,"113	"
-73.98,40.737,"58	"
-73.98,40.738,"119	"
-73.98,40.739,"520	"
-73.98,40.74,"211	"
-73.98,40.741,"58	"
-73.98,40.742,"141	"
-73.98,40.743,"1114	"
-73.98,40.744,"405	"
-73.98,40.745,"236	"
-73.98,40.746,"798	"
-73.98,40.747,"279	"
-73.98,40.748,"297	"
-73.98,40.749,"705	"
-73.98,40.75,"230	"
-73.98,40.751,"399	"
-73.98,40.752,"706	"
-73.98,40.753,"417	"
-73.98,40.754,"467	"
-73.98,40.755,"867	"
-73.98,40.756,"200	"
-73.98,40.757,"59	"
-73.98,40.758,"95	"
-73.98,40.759,"302	"
-73.98,40.76,"520	"
-73.98,40.761,"863	"
-73.98,40.762,"406	"
-73.98,40.763,"266	"
-73.98,40.764,"349	"
-73.98,40.765,"803	"
-73.98,40.766,"834	"
-73.98,40.767,"218	"
-73.98,40.768,"41	"
-73.98,40.769,"7	"
-73.98,40.77,"179	"
-73.98,40.771,"363	"
-73.98,40.772,"50	"
-73.98,40.773,"38	"
-73.98,40.774,"24	"
-73.98,40.775,"291	"
-73.98,40.776,"556	"
-73.98,40.777,"55	"
-73.98,40.778,"148	"
-73.98,40.779,"9	"
-73.98,40.78,"204	"
-73.98,40.781,"814	"
-73.98,40.782,"233	"
-73.98,40.783,"232	"
-73.98,40.784,"926	"
-73.98,40.785,"205	"
-73.98,40.786,"434	"
-73.98,40.787,"61	"
-73.98,40.788,"5	"
-73.98,40.789,"5	"
-73.98,40.79,"50	"
-73.98,40.791,"6	"
-73.98,40.794,"1	"
-73.981,40.635,"1	"
-73.981,40.647,"1	"
-73.981,40.649,"1	"
-73.981,40.653,"1	"
-73.981,40.654,"2	"
-73.981,40.657,"1	"
-73.981,40.659,"2	"
-73.981,40.66,"2	"
-73.981,40.661,"1	"
-73.981,40.664,"1	"
-73.981,40.666,"1	"
-73.981,40.667,"12	"
-73.981,40.668,"6	"
-73.981,40.672,"1	"
-73.981,40.673,"2	"
-73.981,40.675,"9	"
-73.981,40.676,"22	"
-73.981,40.677,"2	"
-73.981,40.678,"1	"
-73.981,40.679,"1	"
-73.981,40.68,"26	"
-73.981,40.681,"9	"
-73.981,40.682,"1	"
-73.981,40.683,"26	"
-73.981,40.684,"2	"
-73.981,40.685,"22	"
-73.981,40.686,"13	"
-73.981,40.687,"1	"
-73.981,40.688,"25	"
-73.981,40.689,"90	"
-73.981,40.69,"100	"
-73.981,40.692,"1	"
-73.981,40.694,"2	"
-73.981,40.696,"1	"
-73.981,40.697,"2	"
-73.981,40.698,"4	"
-73.981,40.7,"2	"
-73.981,40.702,"1	"
-73.981,40.703,"3	"
-73.981,40.712,"1	"
-73.981,40.714,"18	"
-73.981,40.715,"4	"
-73.981,40.716,"4	"
-73.981,40.717,"4	"
-73.981,40.72,"9	"
-73.981,40.721,"262	"
-73.981,40.722,"98	"
-73.981,40.723,"5	"
-73.981,40.724,"13	"
-73.981,40.725,"344	"
-73.981,40.726,"80	"
-73.981,40.727,"32	"
-73.981,40.728,"32	"
-73.981,40.729,"351	"
-73.981,40.73,"672	"
-73.981,40.731,"296	"
-73.981,40.732,"63	"
-73.981,40.733,"503	"
-73.981,40.734,"650	"
-73.981,40.735,"34	"
-73.981,40.736,"31	"
-73.981,40.737,"299	"
-73.981,40.738,"842	"
-73.981,40.739,"88	"
-73.981,40.74,"45	"
-73.981,40.741,"483	"
-73.981,40.742,"1059	"
-73.981,40.743,"250	"
-73.981,40.744,"520	"
-73.981,40.745,"879	"
-73.981,40.746,"119	"
-73.981,40.747,"757	"
-73.981,40.748,"646	"
-73.981,40.749,"119	"
-73.981,40.75,"571	"
-73.981,40.751,"523	"
-73.981,40.752,"157	"
-73.981,40.753,"565	"
-73.981,40.754,"512	"
-73.981,40.755,"272	"
-73.981,40.756,"189	"
-73.981,40.757,"105	"
-73.981,40.758,"199	"
-73.981,40.759,"853	"
-73.981,40.76,"843	"
-73.981,40.761,"239	"
-73.981,40.762,"217	"
-73.981,40.763,"483	"
-73.981,40.764,"966	"
-73.981,40.765,"834	"
-73.981,40.766,"367	"
-73.981,40.767,"153	"
-73.981,40.768,"716	"
-73.981,40.769,"564	"
-73.981,40.77,"284	"
-73.981,40.771,"212	"
-73.981,40.772,"64	"
-73.981,40.773,"106	"
-73.981,40.774,"854	"
-73.981,40.775,"545	"
-73.981,40.776,"24	"
-73.981,40.777,"16	"
-73.981,40.778,"151	"
-73.981,40.779,"534	"
-73.981,40.78,"555	"
-73.981,40.781,"1237	"
-73.981,40.782,"871	"
-73.981,40.783,"521	"
-73.981,40.784,"212	"
-73.981,40.785,"199	"
-73.981,40.786,"10	"
-73.981,40.787,"8	"
-73.981,40.788,"9	"
-73.981,40.789,"7	"
-73.981,40.79,"4	"
-73.981,40.812,"1	"
-73.982,40.593,"1	"
-73.982,40.613,"1	"
-73.982,40.614,"1	"
-73.982,40.659,"1	"
-73.982,40.661,"1	"
-73.982,40.662,"4	"
-73.982,40.664,"2	"
-73.982,40.666,"7	"
-73.982,40.667,"15	"
-73.982,40.674,"21	"
-73.982,40.675,"16	"
-73.982,40.676,"4	"
-73.982,40.678,"10	"
-73.982,40.679,"58	"
-73.982,40.68,"8	"
-73.982,40.682,"2	"
-73.982,40.683,"10	"
-73.982,40.684,"9	"
-73.982,40.685,"1	"
-73.982,40.686,"11	"
-73.982,40.687,"2	"
-73.982,40.688,"2	"
-73.982,40.69,"24	"
-73.982,40.691,"45	"
-73.982,40.692,"42	"
-73.982,40.694,"4	"
-73.982,40.696,"1	"
-73.982,40.698,"2	"
-73.982,40.702,"1	"
-73.982,40.711,"2	"
-73.982,40.713,"1	"
-73.982,40.714,"6	"
-73.982,40.715,"25	"
-73.982,40.717,"2	"
-73.982,40.718,"2	"
-73.982,40.719,"3	"
-73.982,40.72,"4	"
-73.982,40.721,"119	"
-73.982,40.722,"18	"
-73.982,40.723,"35	"
-73.982,40.724,"177	"
-73.982,40.725,"136	"
-73.982,40.726,"11	"
-73.982,40.727,"12	"
-73.982,40.728,"563	"
-73.982,40.729,"186	"
-73.982,40.73,"47	"
-73.982,40.731,"563	"
-73.982,40.732,"804	"
-73.982,40.733,"407	"
-73.982,40.734,"37	"
-73.982,40.735,"53	"
-73.982,40.736,"253	"
-73.982,40.737,"414	"
-73.982,40.738,"80	"
-73.982,40.739,"82	"
-73.982,40.74,"604	"
-73.982,40.741,"604	"
-73.982,40.742,"149	"
-73.982,40.743,"505	"
-73.982,40.744,"273	"
-73.982,40.745,"311	"
-73.982,40.746,"1038	"
-73.982,40.747,"571	"
-73.982,40.748,"171	"
-73.982,40.749,"532	"
-73.982,40.75,"278	"
-73.982,40.751,"333	"
-73.982,40.752,"711	"
-73.982,40.753,"184	"
-73.982,40.754,"135	"
-73.982,40.755,"241	"
-73.982,40.756,"543	"
-73.982,40.757,"725	"
-73.982,40.758,"871	"
-73.982,40.759,"436	"
-73.982,40.76,"353	"
-73.982,40.761,"320	"
-73.982,40.762,"910	"
-73.982,40.763,"1349	"
-73.982,40.764,"625	"
